decimalLatitude,decimalLongitude,year,stateProvince
-35.850563,147.522107,2022.0,New South Wales
-33.774582,142.9733,2020.0,New South Wales
-33.809956,151.299859,2021.0,New South Wales
-33.762271,142.933475,2021.0,New South Wales
-33.793154,150.818884,2014.0,New South Wales
-32.616944,151.707453,2021.0,New South Wales
-33.167272,143.324835,2019.0,New South Wales
-33.644495,150.740091,2021.0,New South Wales
-33.392854,143.276594,2019.0,New South Wales
-33.18402,149.14931,2014.0,New South Wales
-34.12351,142.0763,1988.0,New South Wales
-33.55,150.91667,,New South Wales
-32.86521,151.74628,2018.0,New South Wales
-33.55,150.91667,,New South Wales
-33.758382,151.098881,2024.0,New South Wales
-34.483566,150.398154,2016.0,New South Wales
-33.656352,149.99136,2015.0,New South Wales
-33.816235,151.297379,2021.0,New South Wales
-33.240007,143.252672,2019.0,New South Wales
-30.383333,145.58333,1996.0,New South Wales
-33.640568,151.045096,2017.0,New South Wales
-32.751523,151.865329,2000.0,New South Wales
-33.845063,150.632631,2006.0,New South Wales
-33.546783,150.893022,2006.0,New South Wales
-34.037754,150.63685,2006.0,New South Wales
-33.240104,143.22873,2019.0,New South Wales
-33.73842,151.11726,2014.0,New South Wales
-31.94606,150.78197,2014.0,New South Wales
-33.268144,143.159642,2019.0,New South Wales
-33.425946,143.30732,2019.0,New South Wales
-33.407752,143.282965,2019.0,New South Wales
-33.700027,142.990352,2019.0,New South Wales
-33.326978,143.278112,2019.0,New South Wales
-32.207577,150.848404,2019.0,New South Wales
-33.55,150.91667,,New South Wales
-33.808772,151.297103,2022.0,New South Wales
-33.809956,151.299859,2021.0,New South Wales
-32.469895,142.34741,1987.0,New South Wales
-32.167933,149.761395,2005.0,New South Wales
-33.208317,149.019115,2022.0,New South Wales
-33.810287,151.298999,2018.0,New South Wales
-33.55,150.91667,1997.0,New South Wales
-33.740789,151.155908,2023.0,New South Wales
-29.35801,151.91101,2014.0,New South Wales
-32.240418,149.752415,2005.0,New South Wales
-30.662768,149.16491,2019.0,New South Wales
-33.274659,143.171053,2019.0,New South Wales
-29.288613,146.172189,2006.0,New South Wales
-36.23694,148.248,2013.0,New South Wales
-33.764832,142.914711,2021.0,New South Wales
-34.053699,150.863636,2018.0,New South Wales
-34.496346,150.455093,2023.0,New South Wales
-33.275651,143.262817,2019.0,New South Wales
-33.768624,150.733476,1997.0,New South Wales
-33.62507,148.990937,2013.0,New South Wales
-33.405034,142.399737,2017.0,New South Wales
-33.268833,143.311532,2019.0,New South Wales
-33.26528,143.246065,2019.0,New South Wales
-31.94519,150.78709,2014.0,New South Wales
-33.457758,143.296455,2019.0,New South Wales
-32.871019,151.73444,2011.0,New South Wales
-33.801104,150.674062,2002.0,New South Wales
