year,stateProvince,decimalLatitude,decimalLongitude,vernacularName,species
2017,New South Wales,-30.541537,150.179373,Cat,Felis catus
2012,New South Wales,-35.89047,148.52555,Cat,Felis catus
2000,New South Wales,-33.72377,151.112176,Cat,Felis catus
2003,New South Wales,-32.189682,149.705391,Cat,Felis catus
2002,New South Wales,-29.051446,152.257394,Cat,Felis catus
2012,New South Wales,-31.171995,152.822759,Cat,Felis catus
2021,New South Wales,-33.752751,151.161818,Cat,Felis catus
2022,New South Wales,-31.456465,152.130861,Cat,Felis catus
2013,New South Wales,-35.4005,148.43447,Cat,Felis catus
2022,New South Wales,-31.009475,152.35003,Cat,Felis catus
2012,New South Wales,-33.48623,150.11185,Cat,Felis catus
2018,New South Wales,-29.69125,149.035583,Cat,Felis catus
2008,New South Wales,-32.976284,147.856626,Cat,Felis catus
2024,New South Wales,-33.808367,150.960371,Cat,Felis catus
2025,New South Wales,-33.884253,150.925068,Cat,Felis catus
2016,Queensland,-28.630272,149.70473,Cat,Felis catus
2023,New South Wales,-37.158854,149.438063,Cat,Felis catus
2016,New South Wales,-30.70748,150.336604,Cat,Felis catus
1996,New South Wales,-34.810043,150.008027,Cat,Felis catus
2014,New South Wales,-34.41738,150.595316,Cat,Felis catus
2025,New South Wales,-33.780718,150.707736,Cat,Felis catus
2020,New South Wales,-31.885301,150.083896,Cat,Felis catus
2024,New South Wales,-33.020347,150.029186,Cat,Felis catus
2019,New South Wales,-30.606273,149.187786,Cat,Felis catus
1997,New South Wales,-29.679049,152.689784,Cat,Felis catus
2012,New South Wales,-33.98385,150.50739,Cat,Felis catus
2019,New South Wales,-30.584906,149.216039,Cat,Felis catus
2021,New South Wales,-33.92875,151.051662,Cat,Felis catus
1995,New South Wales,-32.763979,142.648447,Cat,Felis catus
2021,New South Wales,-34.053414,150.830107,Cat,Felis catus
2025,New South Wales,-34.480176,150.848808,Cat,Felis catus
2025,New South Wales,-31.963092,152.431366,Cat,Felis catus
,New South Wales,-35.576623,148.652771,Cat,Felis catus
2013,New South Wales,-35.43199,148.77079,Cat,Felis catus
2017,New South Wales,-33.931307,150.639574,Cat,Felis catus
2007,New South Wales,-28.832786,153.31366,Cat,Felis catus
2021,New South Wales,-36.054498,148.294367,Cat,Felis catus
2018,New South Wales,-35.87623,148.16024,Cat,Felis catus
,New South Wales,-36.934083,149.639893,Cat,Felis catus
2021,New South Wales,-33.896994,151.176449,Cat,Felis catus
2015,New South Wales,-34.304814,150.837048,Cat,Felis catus
2014,New South Wales,-32.96971,150.70485,Cat,Felis catus
2014,New South Wales,-34.429892,150.529709,Cat,Felis catus
2024,New South Wales,-30.64856,149.881691,Cat,Felis catus
2024,New South Wales,-33.961631,146.058311,Cat,Felis catus
2018,New South Wales,-36.2626,150.12883,Cat,Felis catus
2011,New South Wales,-35.614655,148.308849,Cat,Felis catus
2022,New South Wales,-29.553943,152.251235,Cat,Felis catus
2004,New South Wales,-31.457491,152.880053,Cat,Felis catus
2019,New South Wales,-33.25492,151.50599,Cat,Felis catus
2022,New South Wales,-30.40345,150.49538,Cat,Felis catus
2024,New South Wales,-33.114362,150.041984,Cat,Felis catus
2014,New South Wales,-34.394134,150.579102,Cat,Felis catus
,New South Wales,-35.50475,148.62398,Cat,Felis catus
2021,New South Wales,-33.91675,151.168011,Cat,Felis catus
2024,New South Wales,-30.529675,150.110379,Cat,Felis catus
2015,New South Wales,-30.67671,152.44074,Cat,Felis catus
2021,New South Wales,-30.498271,149.306048,Cat,Felis catus
2021,New South Wales,-33.732162,151.296299,Cat,Felis catus
2023,New South Wales,-33.931851,150.917583,Cat,Felis catus
2016,New South Wales,-34.643998,150.559969,Cat,Felis catus
2012,New South Wales,-33.413564,142.440104,Cat,Felis catus
2017,New South Wales,-30.547979,149.04863,Cat,Felis catus
2019,New South Wales,-30.617455,149.147355,Cat,Felis catus
2013,New South Wales,-35.07474,150.20619,Cat,Felis catus
2023,New South Wales,-36.06255,148.24586,Cat,Felis catus
2021,New South Wales,-32.777587,145.771028,Cat,Felis catus
2013,New South Wales,-35.59093,148.69669,Cat,Felis catus
2023,New South Wales,-30.426404,150.49441,Cat,Felis catus
2021,New South Wales,-34.379683,150.913681,Cat,Felis catus
1995,New South Wales,-29.894629,151.734459,Cat,Felis catus
2013,New South Wales,-33.98385,150.50739,Cat,Felis catus
1991,New South Wales,-37.39893,149.802959,Cat,Felis catus
2012,New South Wales,-33.48623,150.11185,Cat,Felis catus
2018,New South Wales,-34.667983,150.710761,Cat,Felis catus
2021,New South Wales,-37.370254,149.944932,Cat,Felis catus
2019,New South Wales,-29.46283,152.00916,Cat,Felis catus
2018,New South Wales,-36.3541,148.56179,Cat,Felis catus
2013,New South Wales,-35.07162,150.20557,Cat,Felis catus
2023,New South Wales,-33.794564,151.045503,Cat,Felis catus
2021,New South Wales,-31.60169,152.00182,Cat,Felis catus
,New South Wales,-37.064951,149.419515,Cat,Felis catus
1998,New South Wales,-35.625511,149.910774,Cat,Felis catus
2024,New South Wales,-36.074754,146.939339,Cat,Felis catus
2014,New South Wales,-36.25429,149.58817,Cat,Felis catus
2008,New South Wales,-33.661499,150.928281,Cat,Felis catus
1996,New South Wales,-33.444981,150.837662,Cat,Felis catus
2021,New South Wales,-29.911497,152.140828,Cat,Felis catus
2018,New South Wales,-32.40436,150.88962,Cat,Felis catus
2021,New South Wales,-30.942079,152.104658,Cat,Felis catus
2019,New South Wales,-30.664047,149.154166,Cat,Felis catus
2023,New South Wales,-37.162109,149.352421,Cat,Felis catus
1991,New South Wales,-36.728345,149.957494,Cat,Felis catus
1997,New South Wales,-32.783227,150.898663,Cat,Felis catus
2021,New South Wales,-31.010032,152.354864,Cat,Felis catus
2024,New South Wales,-33.04055,150.023254,Cat,Felis catus
2024,New South Wales,-33.794631,151.206064,Cat,Felis catus
2019,New South Wales,-36.3541,148.56742,Cat,Felis catus
2017,New South Wales,-30.105427,153.194884,Cat,Felis catus
2019,New South Wales,-31.6663,152.18091,Cat,Felis catus
2025,New South Wales,-37.178593,149.188936,Cat,Felis catus
2013,New South Wales,-36.65308,149.42747,Cat,Felis catus
2021,New South Wales,-30.972855,150.113679,Cat,Felis catus
2022,New South Wales,-33.87109,151.161166,Cat,Felis catus
2022,New South Wales,-31.447951,152.823564,Cat,Felis catus
2021,New South Wales,-33.893069,151.166049,Cat,Felis catus
2016,New South Wales,-33.7352,150.9348,Cat,Felis catus
2014,New South Wales,-35.94817,148.92557,Cat,Felis catus
2022,New South Wales,-31.010032,152.354864,Cat,Felis catus
2014,New South Wales,-32.06324,151.6887,Cat,Felis catus
2023,New South Wales,-30.361958,150.305743,Cat,Felis catus
2019,New South Wales,-30.585958,149.205738,Cat,Felis catus
2020,New South Wales,-35.902848,148.585465,Cat,Felis catus
2022,New South Wales,-33.745948,150.68898,Cat,Felis catus
2024,New South Wales,-33.04055,150.023254,Cat,Felis catus
2020,New South Wales,-33.9464,151.013217,Cat,Felis catus
2020,New South Wales,-30.642613,149.182945,Cat,Felis catus
2020,New South Wales,-30.298612,153.109392,Cat,Felis catus
,New South Wales,-36.565192,149.398239,Cat,Felis catus
2013,New South Wales,-35.43199,148.77079,Cat,Felis catus
1991,New South Wales,-33.961334,150.924231,Cat,Felis catus
2024,New South Wales,-36.983422,149.76533,Cat,Felis catus
2020,New South Wales,-33.684065,151.040687,Cat,Felis catus
2000,New South Wales,-29.96012,149.385869,Cat,Felis catus
2017,New South Wales,-30.502544,149.038718,Cat,Felis catus
2014,New South Wales,-31.042393,149.238554,Cat,Felis catus
2013,New South Wales,-35.58611,150.31927,Cat,Felis catus
2024,New South Wales,-32.253889,148.60778,Cat,Felis catus
2024,New South Wales,-37.333852,149.63618,Cat,Felis catus
2023,New South Wales,-34.256421,150.252401,Cat,Felis catus
2012,New South Wales,-33.97945,150.50173,Cat,Felis catus
2012,New South Wales,-33.48623,150.11185,Cat,Felis catus
2012,New South Wales,-31.89136,150.81737,Cat,Felis catus
2022,New South Wales,-31.456465,152.130861,Cat,Felis catus
2019,New South Wales,-35.14056,148.14606,Cat,Felis catus
2018,New South Wales,-28.638251,153.583079,Cat,Felis catus
2024,New South Wales,-32.286251,152.015718,Cat,Felis catus
2021,New South Wales,-33.770046,150.749685,Cat,Felis catus
2013,New South Wales,-33.98385,150.50739,Cat,Felis catus
2019,New South Wales,-33.92364,150.91586,Cat,Felis catus
2020,New South Wales,-30.642613,149.182945,Cat,Felis catus
2023,New South Wales,-36.0922,148.17634,Cat,Felis catus
2019,New South Wales,-33.99256,150.74268,Cat,Felis catus
2015,Australian Capital Territory,-35.498582,148.919927,Cat,Felis catus
2023,New South Wales,-31.118635,152.338386,Cat,Felis catus
2023,New South Wales,-30.989772,150.110457,Cat,Felis catus
,New South Wales,-36.647319,149.95439,Cat,Felis catus
2021,New South Wales,-33.833077,151.022077,Cat,Felis catus
2005,New South Wales,-32.762711,151.38923,Cat,Felis catus
2014,New South Wales,-32.06324,151.6887,Cat,Felis catus
2017,New South Wales,-33.74541,150.69362,Cat,Felis catus
1997,New South Wales,-29.442185,147.903381,Cat,Felis catus
2011,New South Wales,-33.814794,150.018107,Cat,Felis catus
2019,New South Wales,-33.80867,150.98625,Cat,Felis catus
2001,New South Wales,-28.930839,152.320839,Cat,Felis catus
2017,New South Wales,-32.61446,149.57333,Cat,Felis catus
2023,New South Wales,-37.201278,149.253259,Cat,Felis catus
2014,New South Wales,-31.14895,152.37632,Cat,Felis catus
2014,New South Wales,-29.55402,151.69359,Cat,Felis catus
2020,New South Wales,-35.54645,150.371655,Cat,Felis catus
2017,New South Wales,-30.521307,149.280586,Cat,Felis catus
2024,New South Wales,-37.33499,149.653373,Cat,Felis catus
,New South Wales,-37.049613,149.284104,Cat,Felis catus
2025,New South Wales,-34.671542,150.722472,Cat,Felis catus
2013,New South Wales,-30.57175,152.26497,Cat,Felis catus
2012,New South Wales,-31.94937,150.7812,Cat,Felis catus
2017,New South Wales,-34.171227,142.762136,Cat,Felis catus
1996,New South Wales,-33.880238,151.15431,Cat,Felis catus
2024,New South Wales,-29.097584,150.729355,Cat,Felis catus
2023,New South Wales,-33.808773,151.297102,Cat,Felis catus
2014,New South Wales,-34.41738,150.595316,Cat,Felis catus
2013,New South Wales,-35.59093,148.69669,Cat,Felis catus
2017,New South Wales,-34.04556,150.77458,Cat,Felis catus
2014,New South Wales,-35.0746,150.21181,Cat,Felis catus
2016,New South Wales,-34.5054,150.79408,Cat,Felis catus
2013,New South Wales,-33.394939,142.487588,Cat,Felis catus
2024,New South Wales,-32.286251,152.015718,Cat,Felis catus
,New South Wales,-31.725839,148.652237,Cat,Felis catus
,New South Wales,-36.976032,149.776125,Cat,Felis catus
2007,New South Wales,-34.031276,151.204862,Cat,Felis catus
2019,New South Wales,-30.4585,151.37374,Cat,Felis catus
2022,New South Wales,-31.049426,152.34718,Cat,Felis catus
2013,New South Wales,-33.4828,150.1119,Cat,Felis catus
2014,New South Wales,-34.429892,150.529709,Cat,Felis catus
2016,New South Wales,-34.161929,142.427193,Cat,Felis catus
2012,New South Wales,-33.48623,150.11185,Cat,Felis catus
2023,New South Wales,-31.07704,150.09,Cat,Felis catus
2024,New South Wales,-33.901143,150.930908,Cat,Felis catus
2023,New South Wales,-33.020347,150.029186,Cat,Felis catus
2014,New South Wales,-31.61199,152.41014,Cat,Felis catus
2021,New South Wales,-31.028526,152.335906,Cat,Felis catus
2012,New South Wales,-32.190131,149.728919,Cat,Felis catus
2022,New South Wales,-31.413327,152.120699,Cat,Felis catus
2021,New South Wales,-28.3692,153.072993,Cat,Felis catus
2023,New South Wales,-31.395917,150.674911,Cat,Felis catus
2000,New South Wales,-29.043751,152.253238,Cat,Felis catus
2002,New South Wales,-34.307946,150.791329,Cat,Felis catus
2017,New South Wales,-34.685427,150.71887,Cat,Felis catus
2020,New South Wales,-30.29861,153.1094,Cat,Felis catus
2016,New South Wales,-35.994273,148.998174,Cat,Felis catus
2020,New South Wales,-32.757717,151.770203,Cat,Felis catus
2021,New South Wales,-31.01885,152.340231,Cat,Felis catus
2022,New South Wales,-30.993812,152.352342,Cat,Felis catus
2015,New South Wales,-33.826997,151.072916,Cat,Felis catus
2023,New South Wales,-30.337228,150.85289,Cat,Felis catus
2017,New South Wales,-33.814487,151.130285,Cat,Felis catus
2013,New South Wales,-35.07026,150.21166,Cat,Felis catus
2024,New South Wales,-32.585227,151.939915,Cat,Felis catus
2022,New South Wales,-31.022524,152.339188,Cat,Felis catus
2016,New South Wales,-34.379063,150.740894,Cat,Felis catus
2016,New South Wales,-34.667983,150.710761,Cat,Felis catus
2019,New South Wales,-37.2865,149.451334,Cat,Felis catus
2018,New South Wales,-33.86885,151.20933,Cat,Felis catus
2021,New South Wales,-33.530749,148.984723,Cat,Felis catus
2012,New South Wales,-32.43805,150.46877,Cat,Felis catus
2019,New South Wales,-34.667983,150.710761,Cat,Felis catus
1997,New South Wales,-29.401442,153.34533,Cat,Felis catus
2025,New South Wales,-35.710033,150.174278,Cat,Felis catus
2013,New South Wales,-35.87105,148.15631,Cat,Felis catus
2014,New South Wales,-34.429892,150.529709,Cat,Felis catus
2020,New South Wales,-33.70698,150.33789,Cat,Felis catus
2022,New South Wales,-34.294323,150.236938,Cat,Felis catus
1978,New South Wales,-33.384505,150.684384,Cat,Felis catus
2022,New South Wales,-30.073,152.253641,Cat,Felis catus
2024,New South Wales,-33.70099,151.01211,Cat,Felis catus
2024,New South Wales,-30.415689,150.461305,Cat,Felis catus
2018,New South Wales,-34.671832,150.656171,Cat,Felis catus
2018,New South Wales,-32.266753,149.814147,Cat,Felis catus
2015,New South Wales,-37.02243,148.75943,Cat,Felis catus
2013,New South Wales,-29.96154,152.54582,Cat,Felis catus
2016,New South Wales,-33.929,150.64026,Cat,Felis catus
2013,New South Wales,-33.346087,150.176483,Cat,Felis catus
1988,New South Wales,-36.703526,149.867011,Cat,Felis catus
2014,New South Wales,-33.969253,150.869097,Cat,Felis catus
2014,New South Wales,-30.98198,152.14046,Cat,Felis catus
2018,New South Wales,-33.81031,151.302628,Cat,Felis catus
2016,New South Wales,-34.332097,150.72909,Cat,Felis catus
2011,New South Wales,-33.69738,150.715797,Cat,Felis catus
2012,New South Wales,-29.95421,150.7612,Cat,Felis catus
2012,New South Wales,-30.0666,152.36635,Cat,Felis catus
2019,New South Wales,-35.63666,149.970517,Cat,Felis catus
2020,New South Wales,-36.55984,148.27007,Cat,Felis catus
2013,New South Wales,-28.80097,152.19158,Cat,Felis catus
2020,New South Wales,-31.423019,152.823668,Cat,Felis catus
2019,New South Wales,-33.74541,150.69362,Cat,Felis catus
2020,New South Wales,-37.022841,149.893277,Cat,Felis catus
2013,New South Wales,-35.07026,150.21166,Cat,Felis catus
2023,New South Wales,-33.034236,150.038778,Cat,Felis catus
1994,New South Wales,-31.059788,143.408536,Cat,Felis catus
2017,New South Wales,-34.452754,150.733904,Cat,Felis catus
2021,New South Wales,-30.095019,152.188509,Cat,Felis catus
2021,New South Wales,-35.564993,150.310881,Cat,Felis catus
2021,New South Wales,-31.028526,152.335906,Cat,Felis catus
2021,New South Wales,-30.333952,153.055997,Cat,Felis catus
,New South Wales,-36.979248,149.192129,Cat,Felis catus
,New South Wales,-37.214755,149.965127,Cat,Felis catus
2015,New South Wales,-36.61236,148.253897,Cat,Felis catus
1994,New South Wales,-36.57712,149.762882,Cat,Felis catus
2012,New South Wales,-35.18368,149.80389,Cat,Felis catus
2002,New South Wales,-33.536593,150.868762,Cat,Felis catus
2002,New South Wales,-29.022755,152.007561,Cat,Felis catus
2019,New South Wales,-30.65145,149.184519,Cat,Felis catus
2009,New South Wales,-30.412199,149.607333,Cat,Felis catus
2022,New South Wales,-30.051427,152.245688,Cat,Felis catus
2024,New South Wales,-32.128478,148.737781,Cat,Felis catus
2025,New South Wales,-33.9326,150.900826,Cat,Felis catus
1995,New South Wales,-35.794857,147.968063,Cat,Felis catus
2023,New South Wales,-31.048417,152.350474,Cat,Felis catus
,New South Wales,-31.991739,152.5632,Cat,Felis catus
2021,New South Wales,-35.564993,150.310881,Cat,Felis catus
1986,New South Wales,-37.291605,149.918519,Cat,Felis catus
2020,New South Wales,-34.427798,150.893074,Cat,Felis catus
2021,New South Wales,-33.011446,146.031706,Cat,Felis catus
2022,New South Wales,-31.456465,152.130861,Cat,Felis catus
2017,New South Wales,-30.547979,149.04863,Cat,Felis catus
1991,New South Wales,-37.177962,149.614576,Cat,Felis catus
2013,New South Wales,-35.07026,150.21166,Cat,Felis catus
2013,New South Wales,-33.9312,150.63696,Cat,Felis catus
2018,New South Wales,-34.303929,150.927162,Cat,Felis catus
2022,New South Wales,-31.832643,151.906449,Cat,Felis catus
2023,New South Wales,-33.886918,151.134538,Cat,Felis catus
,New South Wales,-36.821146,149.652819,Cat,Felis catus
2025,New South Wales,-33.929233,151.012809,Cat,Felis catus
2013,New South Wales,-33.98385,150.50739,Cat,Felis catus
2024,New South Wales,-33.773768,150.903481,Cat,Felis catus
2013,New South Wales,-33.9312,150.63696,Cat,Felis catus
2022,New South Wales,-30.499739,149.227957,Cat,Felis catus
2013,New South Wales,-33.98385,150.50739,Cat,Felis catus
2018,New South Wales,-35.62944,148.135557,Cat,Felis catus
2017,New South Wales,-34.688352,150.736023,Cat,Felis catus
2020,New South Wales,-30.506098,149.228691,Cat,Felis catus
2014,New South Wales,-35.866824,150.056974,Cat,Felis catus
2017,New South Wales,-30.609506,149.23442,Cat,Felis catus
2018,New South Wales,-34.225521,142.681705,Cat,Felis catus
2024,New South Wales,-32.280138,152.016859,Cat,Felis catus
2022,New South Wales,-30.40345,150.49538,Cat,Felis catus
2023,New South Wales,-34.904688,150.726072,Cat,Felis catus
2014,New South Wales,-34.429892,150.529709,Cat,Felis catus
2023,New South Wales,-30.378691,150.238562,Cat,Felis catus
2020,New South Wales,-34.667983,150.710761,Cat,Felis catus
1996,New South Wales,-33.780852,150.761228,Cat,Felis catus
2021,New South Wales,-31.022524,152.339188,Cat,Felis catus
2025,New South Wales,-32.389077,149.902089,Cat,Felis catus
2025,New South Wales,-32.941488,151.657962,Cat,Felis catus
2024,New South Wales,-30.974894,150.243972,Cat,Felis catus
2023,New South Wales,-34.077788,150.171092,Cat,Felis catus
2012,New South Wales,-30.0666,152.36635,Cat,Felis catus
2017,New South Wales,-30.593138,149.047776,Cat,Felis catus
2013,New South Wales,-37.02257,148.75383,Cat,Felis catus
2010,New South Wales,-33.841557,151.072879,Cat,Felis catus
,New South Wales,-33.797365,151.160148,Cat,Felis catus
2024,New South Wales,-32.280138,152.016859,Cat,Felis catus
2021,New South Wales,-33.080045,146.048445,Cat,Felis catus
2014,New South Wales,-34.45815,150.198133,Cat,Felis catus
2016,New South Wales,-33.93124,150.63643,Cat,Felis catus
2023,New South Wales,-31.07704,150.09,Cat,Felis catus
2022,New South Wales,-31.045552,152.340579,Cat,Felis catus
2003,New South Wales,-35.49481,149.520563,Cat,Felis catus
,New South Wales,-35.631437,148.423866,Cat,Felis catus
2024,New South Wales,-37.139456,149.376158,Cat,Felis catus
2023,New South Wales,-37.139456,149.376158,Cat,Felis catus
2010,New South Wales,-35.196384,149.517909,Cat,Felis catus
2003,New South Wales,-33.122407,151.534652,Cat,Felis catus
2021,New South Wales,-32.479693,145.375909,Cat,Felis catus
2024,New South Wales,-32.299716,152.039167,Cat,Felis catus
2010,New South Wales,-32.259629,149.75862,Cat,Felis catus
2013,New South Wales,-33.98385,150.50739,Cat,Felis catus
2014,New South Wales,-34.3735,150.50722,Cat,Felis catus
2014,New South Wales,-35.0746,150.21181,Cat,Felis catus
2014,New South Wales,-34.3735,150.50722,Cat,Felis catus
,New South Wales,-37.081934,149.869964,Cat,Felis catus
2006,New South Wales,-33.575129,150.894907,Cat,Felis catus
2019,New South Wales,-30.657689,149.187732,Cat,Felis catus
2019,New South Wales,-30.586689,149.120854,Cat,Felis catus
2019,New South Wales,-33.447549,150.299122,Cat,Felis catus
2014,New South Wales,-34.3735,150.50722,Cat,Felis catus
2019,New South Wales,-34.45721,150.84527,Cat,Felis catus
2022,New South Wales,-36.142942,150.094793,Cat,Felis catus
2022,New South Wales,-31.010032,152.354864,Cat,Felis catus
2017,New South Wales,-34.255144,142.556078,Cat,Felis catus
2018,New South Wales,-30.455135,149.200829,Cat,Felis catus
2021,New South Wales,-31.028526,152.335906,Cat,Felis catus
2013,New South Wales,-35.07026,150.21166,Cat,Felis catus
2007,New South Wales,-33.40651,150.266148,Cat,Felis catus
2013,New South Wales,-35.0746,150.21181,Cat,Felis catus
2024,New South Wales,-32.280138,152.016859,Cat,Felis catus
2021,New South Wales,-31.028526,152.335906,Cat,Felis catus
2018,New South Wales,-34.036219,150.623022,Cat,Felis catus
2018,New South Wales,-30.494893,149.276915,Cat,Felis catus
2023,New South Wales,-30.588939,150.09009,Cat,Felis catus
2023,New South Wales,-37.241478,149.728255,Cat,Felis catus
2021,New South Wales,-33.905571,150.964613,Cat,Felis catus
2015,New South Wales,-36.613784,148.251784,Cat,Felis catus
2023,New South Wales,-31.07704,150.09,Cat,Felis catus
,New South Wales,-36.910874,149.863537,Cat,Felis catus
2018,New South Wales,-29.145128,141.056197,Cat,Felis catus
1993,New South Wales,-37.290549,149.705317,Cat,Felis catus
2012,New South Wales,-29.5381,152.02303,Cat,Felis catus
2022,New South Wales,-30.43758,150.30762,Cat,Felis catus
2024,New South Wales,-33.881627,150.997191,Cat,Felis catus
,New South Wales,-35.640425,148.646691,Cat,Felis catus
2012,New South Wales,-37.04773,149.56842,Cat,Felis catus
,New South Wales,-36.597939,149.337777,Cat,Felis catus
2017,New South Wales,-33.892037,150.999145,Cat,Felis catus
2016,New South Wales,-34.220265,142.600437,Cat,Felis catus
2003,New South Wales,-34.084459,151.153141,Cat,Felis catus
2022,New South Wales,-31.049426,152.34718,Cat,Felis catus
2023,New South Wales,-30.977718,152.362305,Cat,Felis catus
2014,New South Wales,-36.74958,149.48112,Cat,Felis catus
2021,New South Wales,-33.862803,151.080595,Cat,Felis catus
2016,New South Wales,-34.589688,150.771311,Cat,Felis catus
2004,New South Wales,-34.572611,150.849696,Cat,Felis catus
2022,New South Wales,-31.445045,152.152314,Cat,Felis catus
2015,New South Wales,-33.680805,150.882667,Cat,Felis catus
2001,New South Wales,-32.238886,151.805307,Cat,Felis catus
2005,New South Wales,-33.392408,150.274999,Cat,Felis catus
2021,New South Wales,-33.90079,150.605134,Cat,Felis catus
2021,New South Wales,-35.600956,148.6385,Cat,Felis catus
,New South Wales,-29.374314,153.364817,Cat,Felis catus
2018,New South Wales,-36.272906,148.511439,Cat,Felis catus
2019,New South Wales,-28.666334,150.452614,Cat,Felis catus
2019,New South Wales,-36.036827,148.34346,Cat,Felis catus
2022,New South Wales,-31.049426,152.34718,Cat,Felis catus
2017,New South Wales,-33.92364,150.91586,Cat,Felis catus
2017,New South Wales,-33.90464,151.02017,Cat,Felis catus
2023,New South Wales,-37.158854,149.438063,Cat,Felis catus
2021,New South Wales,-30.352884,150.859818,Cat,Felis catus
2012,New South Wales,-37.04773,149.56842,Cat,Felis catus
2018,New South Wales,-30.497168,149.332433,Cat,Felis catus
2004,New South Wales,-35.029072,145.91601,Cat,Felis catus
,New South Wales,-32.326656,149.890631,Cat,Felis catus
2016,New South Wales,-34.0684,150.91364,Cat,Felis catus
2023,New South Wales,-33.745408,150.693624,Cat,Felis catus
2022,New South Wales,-33.076215,151.094553,Cat,Felis catus
1993,New South Wales,-30.904978,152.250793,Cat,Felis catus
2025,New South Wales,-33.924352,151.067437,Cat,Felis catus
2013,New South Wales,-35.871011,150.058121,Cat,Felis catus
2014,New South Wales,-34.45815,150.198133,Cat,Felis catus
2025,New South Wales,-34.170912,150.603177,Cat,Felis catus
2012,New South Wales,-33.63855,150.69292,Cat,Felis catus
2014,New South Wales,-32.06324,151.6887,Cat,Felis catus
2022,New South Wales,-31.456465,152.130861,Cat,Felis catus
2001,New South Wales,-33.811014,151.205227,Cat,Felis catus
2012,New South Wales,-37.04773,149.56842,Cat,Felis catus
2003,New South Wales,-33.490133,151.305238,Cat,Felis catus
2022,New South Wales,-30.40345,150.49538,Cat,Felis catus
2013,New South Wales,-36.65308,149.42747,Cat,Felis catus
2013,New South Wales,-28.80097,152.19158,Cat,Felis catus
2000,New South Wales,-32.9762,151.235628,Cat,Felis catus
2021,New South Wales,-31.049426,152.34718,Cat,Felis catus
1990,New South Wales,-36.855491,149.917536,Cat,Felis catus
2012,New South Wales,-37.04773,149.56842,Cat,Felis catus
2022,New South Wales,-31.045552,152.340579,Cat,Felis catus
2018,New South Wales,-30.568255,149.250268,Cat,Felis catus
2022,New South Wales,-31.049426,152.34718,Cat,Felis catus
2019,New South Wales,-35.10817,147.35983,Cat,Felis catus
2018,New South Wales,-33.77201,150.84286,Cat,Felis catus
2021,New South Wales,-31.049426,152.34718,Cat,Felis catus
2014,New South Wales,-34.394134,150.579102,Cat,Felis catus
2022,New South Wales,-35.4364,148.62263,Cat,Felis catus
2004,New South Wales,-33.699569,150.907896,Cat,Felis catus
2017,New South Wales,-33.665107,150.864374,Cat,Felis catus
2013,New South Wales,-36.65308,149.42747,Cat,Felis catus
2013,New South Wales,-35.43199,148.77079,Cat,Felis catus
2018,New South Wales,-35.34028,150.46904,Cat,Felis catus
2021,New South Wales,-30.56387,152.48968,Cat,Felis catus
2022,New South Wales,-32.213331,152.553053,Cat,Felis catus
2020,New South Wales,-33.862803,151.080595,Cat,Felis catus
2020,New South Wales,-30.589038,149.230399,Cat,Felis catus
2020,New South Wales,-30.894124,151.940046,Cat,Felis catus
2013,New South Wales,-36.65308,149.42747,Cat,Felis catus
1995,New South Wales,-36.57712,149.762882,Cat,Felis catus
2003,New South Wales,-33.64098,150.686959,Cat,Felis catus
2022,New South Wales,-31.010239,152.36828,Cat,Felis catus
2016,New South Wales,-30.519293,149.384731,Cat,Felis catus
,New South Wales,-36.621137,149.919852,Cat,Felis catus
2021,New South Wales,-30.537755,149.900554,Cat,Felis catus
2016,New South Wales,-34.239876,150.894329,Cat,Felis catus
2014,New South Wales,-36.65308,149.42747,Cat,Felis catus
1993,New South Wales,-33.220702,145.069675,Cat,Felis catus
2014,New South Wales,-35.94817,148.92557,Cat,Felis catus
2013,New South Wales,-35.4005,148.43447,Cat,Felis catus
,New South Wales,-37.144407,149.894837,Cat,Felis catus
2012,New South Wales,-37.04773,149.56842,Cat,Felis catus
2024,New South Wales,-33.00066,150.019544,Cat,Felis catus
1974,New South Wales,-37.403431,149.951093,Cat,Felis catus
2022,New South Wales,-31.456465,152.130861,Cat,Felis catus
2012,New South Wales,-33.48623,150.11185,Cat,Felis catus
2012,New South Wales,-29.64681,151.32664,Cat,Felis catus
2016,New South Wales,-34.295833,142.741546,Cat,Felis catus
2021,New South Wales,-33.808674,150.986247,Cat,Felis catus
1999,New South Wales,-34.238549,150.760934,Cat,Felis catus
2005,New South Wales,-32.208045,149.733823,Cat,Felis catus
2023,New South Wales,-37.373401,149.656748,Cat,Felis catus
2023,New South Wales,-30.504188,146.575103,Cat,Felis catus
2014,New South Wales,-31.61171,152.41547,Cat,Felis catus
2020,New South Wales,-35.5528,148.621688,Cat,Felis catus
2022,New South Wales,-34.175096,142.525958,Cat,Felis catus
2018,New South Wales,-31.398969,152.814193,Cat,Felis catus
2021,New South Wales,-31.049426,152.34718,Cat,Felis catus
2007,New South Wales,-29.781837,153.048876,Cat,Felis catus
2021,New South Wales,-31.010032,152.354864,Cat,Felis catus
2023,New South Wales,-37.158854,149.438063,Cat,Felis catus
2014,New South Wales,-31.61171,152.41547,Cat,Felis catus
2017,New South Wales,-33.81126,151.06009,Cat,Felis catus
2010,New South Wales,-36.912987,149.696401,Cat,Felis catus
2019,New South Wales,-30.664165,149.152443,Cat,Felis catus
